gene	T78_TMZ	T78	T86_TMZ	T86	T111_TMZ	T111
ADI1	6.855541276	6.301148626	5.418628493	5.44354035	6.117258678	5.658497137
ADIG	-4.60823228	0	-3.625934282	-3.426625474	-1.388355457	0
ADIPOQ	-3.60823228	-1.098505545	-0.161653263	0	-0.10780329	0
ADIPOQ-AS1	0	-3.899695094	0.549915554	0	-0.610433188	0
ADIPOR1	7.446463023	7.181698911	6.399290744	6.317430704	6.408202345	6.287416885
ADIPOR2	6.92994482	7.690032903	6.881542269	6.880844673	6.557042415	6.685365534
ADIRF	-1.795859283	-1.905088353	0	0	-1.60823228	-1.268816758
ADK	4.968367281	4.643683056	4.037909298	4.00557964	4.223345316	4.007644031
ADM	2.981670022	3.807148808	4.199907868	5.137749417	6.760420568	7.73684837
ADM2	-3.60823228	-1.905088353	-0.161653263	-2.418889825	0.328836464	-1.074000581
ADM5	-1.282789701	-0.584241333	-0.450084446	-0.251538767	-0.49410907	0.317304068
ADNP	7.521058591	8.051828854	6.820574692	7.044907715	6.333960351	6.530960288
ADNP2	6.739240553	6.819131671	5.914971061	6.181122433	6.069938415	5.984817174
ADO	6.299739199	6.130457305	5.765561266	5.695687653	5.704871964	5.47043925
ADORA1	5.837489176	5.48307409	0.379620962	1.623866862	3.52656966	3.850299373
ADORA2A/SPECC1L-ADORA2A	-2.59946207	-2.910501849	-0.619270551	0.038436182	-1.873027144	-0.751465164
ADORA2A-AS1	-3.023269779	-0.100051014	0.466757616	-1.418889825	-0.10780329	-2.490050854
ADORA2B	2.462575888	3.23250727	2.839153387	3.13389227	3.663458482	3.9311157
ADORA3	-4.60823228	-1.586405918	1.333996118	0	-0.610433188	0
ADPGK	5.337675417	5.989252565	5.144576675	5.244696818	5.346602375	5.61721031
ADPGK-AS1	-0.01887801	0.340277405	0.964953053	-0.420819852	0.448900951	-2.077041036
ADPRH	1.996388746	2.180466161	0.839153387	-0.836501268	1.871449416	1.448900951
ADPRHL1	-3.023269779	-3.899695094	-0.298672743	-0.251538767	-1.60823228	-2.490050854
ADPRHL2	3.10400111	3.432825818	3.559614174	4.00557964	4.533438758	4.917002034
ADPRM	3.131260215	2.847796518	2.569491092	2.412239566	3.127468202	2.89122474
ADRA1A	-0.144010303	1.222186307	1.079975377	0.279768422	0.053806444	-0.751465164
ADRA1B	-1.142417045	-1.321928095	-0.813499442	-2.418889825	-1.873027144	0
ADRA1D	0.605968359	0.263034406	0.964953053	0.82700601	0.805705185	0.569491092
ADRA2A	-0.902389203	0	-1.2968993	0	-2.19759996	0
ADRA2B	-4.60823228	-3.899695094	-1.621488377	0	-1.388355457	-4.083141235
ADRA2C	-3.023269779	0	-2.61705613	0	0	-4.083141235
ADRB1	0.254594043	-0.448114897	-0.813499442	0	-1.60823228	0
ADRB2	1.303342394	-2.910501849	0.079975377	-3.426625474	-1.873027144	0
ADRB3	0	-2.910501849	-1.035046947	-2.418889825	-1.60823228	0
ADRBK1	3.541267018	3.963289151	4.559614174	5.005624549	4.879656761	4.81424278
ADRBK2	2.473527177	4.023610215	3.627606838	3.521804562	3.273068242	2.856188951
ADRM1	4.47612242	3.880783465	4.390942773	5.038787331	4.523185552	4.726395292
ADSL	4.910348915	5.364362316	6.053893309	6.310667308	6.071119078	6.280826436
ADSS	6.748112325	5.978607508	6.03970869	6.02850285	5.578636862	5.534653056
ADSSL1	2.164786278	1.950841638	0.466757616	1.386810946	2.625738062	2.611880567
ADTRP	0	-3.899695094	0.186500558	-2.418889825	-2.19759996	0
AEBP1	7.481759076	7.978229957	5.177359736	5.761737375	6.897603474	7.480063118
AEBP2	6.708366596	6.548236236	6.102511167	6.286696365	5.323153865	5.322072357
AEN	7.973571098	6.232468896	6.879546493	7.033643244	4.802658527	5.044437837
AES	6.656353352	6.888134388	6.555877493	7.168060316	7.842017134	7.957177513
AFAP1	5.007644031	5.211868831	4.983312871	5.440420721	6.743609213	7.175774077
AFAP1-AS1	-0.902389203	0.616357697	1.806117796	0.486456956	1.975263322	1.480265122
AFAP1L1	2.888499736	4.523373766	4.759102558	5.034655924	7.010679151	7.430293637
AFAP1L2	3.601221086	3.222186307	-0.161653263	-2.418889825	2.109360559	1.510455622
AFF1	7.69238535	7.449916227	5.432257927	5.54222709	5.920555325	5.770961155
AFF2	0	-0.584241333	1.737254104	-0.836501268	1.477677328	0
AFF3	2.177917792	2.736821317	2.445726703	1.788685711	0.849599011	-1.751465164
AFF4	9.794960024	9.401393678	8.43938627	8.499694436	8.132772177	8.149172975
AFG3L1P	3.054848477	3.242602506	3.413187861	3.424787753	3.49198133	3.502967019
AFG3L2	6.80016219	6.893811163	6.421357967	6.543681467	6.784216043	6.832371057
AFM	0	-1.905088353	0.772307975	0	-0.873027144	0
AFMID	3.451936399	4.35028507	2.052068047	2.102993993	3.771251752	3.91981677
AFP	0	-0.907792562	0.079975377	-2.418889825	-1.388355457	0
AFTPH	6.185331381	5.725904718	5.658154345	5.59057208	5.811137035	5.721509375
AGA	5.124534929	4.880832432	2.871646546	2.72900887	4.336854639	3.879705766
AGAP1	6.907876101	7.073766688	7.870555833	8.295732207	7.220184827	7.63499251
AGAP2	3.958842675	4.616475329	5.137913322	5.513048521	3.730313886	4.007644031
AGAP3	4.808127587	5.050022751	4.879558745	5.237563718	4.811111339	4.986183363
AGAP4/5/6/7/8/9/10/11/BMS1P4/BMS1P5/LOC101060581/LOC399753	3.839556544	4.164384043	3.225120656	3.071247819	2.375456536	2.265436896
AGBL1	0	-1.321928095	0.701327257	0	0.126972856	-4.083141235
AGBL2	0.204140717	0.093560176	1.839153387	-0.420819852	0.849599011	-0.490050854
AGBL3	1.069014678	1.847996907	2.488257913	2.307137042	3.072277335	2.095249317
AGBL4	0	-1.321928095	1.187134291	-1.098505545	0.390667686	-2.077041036
AGBL5	5.532316959	5.666557782	5.18705509	5.137749417	5.327112471	5.21089534
AGER	1.040541794	1.765534746	2.107687869	2.360645202	2.163176666	1.680324357
AGFG1	6.942068726	7.150904875	7.089646447	7.335068727	7.190822243	7.204502676
AGFG2	4.213580583	4.098537464	3.627606838	3.855491443	4.289318071	3.838346737
AGGF1	6.485410726	6.324126529	6.655824062	6.566602082	6.621685607	6.362189318
AGK	7.156093192	6.833535286	6.396519159	6.182970323	6.185965628	6.216648867
AGL	6.939649731	6.765335832	5.443109313	5.510075782	6.284273516	6.112825216
AGMAT	0.822934048	1.263034406	0.701327257	0.579180148	0.390667686	-0.267079618
AGMO	-2.59946207	0.093560176	1.187134291	0.82700601	3.449297242	3.182851176
AGO1	6.874378947	7.360285256	7.059182199	7.098979528	6.495503302	6.368419155
AGO2	5.024142346	5.6703305	4.805963081	5.340882674	5.055803013	5.724759397
AGO3	4.371001192	4.70763522	5.371210343	5.208712332	4.733300103	4.680380623
AGO4	3.775998678	4.782932705	4.979613827	4.634651347	5.178356114	5.417312458
AGPAT1	5.895472283	6.124948427	5.994421327	6.29186137	5.617680502	5.567515026
AGPAT2	1.663572335	1.616357697	1.023610215	1.93696766	1.805705185	1.991680562
AGPAT3	6.163136403	6.18433981	5.897361452	6.036723106	5.863492494	5.998285782
AGPAT4	5.105719977	5.355016264	7.07580001	7.004557571	6.261850459	6.127592012
AGPAT4-IT1	-0.696657606	0.41467678	1.771885579	1.437227739	0.935082523	0.173767068
AGPAT5	7.460685235	7.571684394	7.942420668	8.112674072	8.384580874	8.626782247
AGPAT6	5.876394159	5.972485884	6.562105018	6.767932824	6.658811291	6.963023211
AGPAT9	-1.142417045	-0.205896101	1.023610215	-0.836501268	0.448900951	0.247319935
AGPHD1	0.039840265	-0.448114897	-0.450084446	-3.426625474	0.053806444	-0.751465164
AGPS	6.977817971	6.783784026	6.693723902	6.745506266	6.758969358	6.596130109
AGR2	0	-2.321928095	-0.161653263	0	-1.194294815	0
AGR3	0	-3.899695094	-1.035046947	0	-1.194294815	0
AGRN	5.773838126	5.169724613	5.190259278	6.024364009	5.81672769	6.16745829
AGRP	-3.023269779	-1.905088353	-2.035046947	0	-1.194294815	-1.074000581
AGSK1	0	0	0	0	0	0
AGT	7.360961179	5.824233234	4.968413363	5.307246355	9.439633526	10.29309454
AGTPBP1	5.438259579	6.141391916	6.037909298	6.071204907	2.533314157	1.856388177
AGTR1	-2.279283757	-0.736965594	1.187134291	-0.251538767	0.849599011	0.247319935
AGTR2	0	0	-1.621488377	0	-1.388355457	0
AGTRAP	2.788894479	2.432692217	2.508935662	3.237563718	3.619295618	3.808076089
AGXT	0	-3.899695094	-3.625934282	-3.426625474	-2.19759996	0
AGXT2	0	-0.736965594	0.286881148	0	-0.024736678	0
AGXT2L1	-3.60823228	-1.321928095	0.286881148	0	-0.288064643	0
AGXT2L2	3.273068242	3.861062085	3.023610215	3.118525849	4.21916852	4.62935662
AHCTF1/AHCTF1P1	8.520575468	7.96327759	6.936213901	6.971658505	6.443026407	6.457824086
AHCY	7.525254561	7.382935226	7.436345097	7.660159947	6.950165099	6.965080078
AHCYL1	7.611843691	7.690032903	7.338255033	7.345041478	6.977302823	6.97260076
AHCYL2	7.118567377	7.391544343	6.201477038	6.237563718	6.040322603	6.000946458
AHDC1	2.943546308	2.222186307	1.994579724	2.437227739	3.675815931	3.456806149
AHI1	5.024142346	4.580748492	5.402074074	5.424821338	5.405413805	5.28084499
AHNAK	7.942062859	7.687704605	8.275277155	8.268906868	8.510269671	9.201307944
AHNAK2	6.451903439	3.854494418	2.333996118	1.864730922	4.718416428	5.734438666
AHR	4.892488174	4.364362316	5.685771992	5.604486513	5.442114122	5.745667602
AHRR	3.83541884	4.232430521	4.69259458	4.887671482	3.206330648	2.914181795
AHSA1	6.355897235	6.925797712	6.303031813	6.310667308	6.481460409	6.334872142
AHSA2	4.786805433	5.023654567	4.746043983	4.954382453	5.264949214	5.324234562
AHSG	-1.603840511	-2.321928095	-0.298672743	-3.426625474	-0.49410907	-1.751465164
AHSP	0	0	-2.035046947	0	-1.194294815	0
AICDA	0	-0.907792562	-0.161653263	-3.426625474	-0.734563104	0
AIDA	7.378182124	7.789879198	6.627636019	6.739213545	6.747279972	6.545690426
AIF1	0	-0.907792562	0.627606838	-1.836501268	0.197865391	-4.083141235
AIF1L	7.295594469	8.110765166	8.081440829	8.06114434	8.48344095	7.88547675
AIFM1	6.180426378	6.520217931	5.84323015	5.781464633	5.429381633	5.52537986
AIFM2	3.793271654	3.72955277	0.379620962	0.749319725	2.759794996	2.947853143
AIFM3	-1.142417045	-0.448114897	-1.035046947	-1.098505545	-1.023269779	0
AIG1	5.538724386	5.309649149	4.451145159	4.515952091	5.451145159	5.203905884
AIM1	0.151858817	1.137503524	2.237563718	0.901494455	4.838901357	4.826345097
AIM1L	0	-2.321928095	0.286881148	-3.426625474	-0.10780329	-4.083141235
AIM2	-4.60823228	-1.905088353	-0.450084446	0	-0.873027144	0
AIMP1	6.386724741	6.347949066	6.365552572	6.420128658	6.846480779	6.89917563
AIMP2	3.896465616	3.925809578	3.598841578	3.954382453	4.603181229	4.625913363
AIP	3.606086841	4.005759269	4.1478765	4.73920004	4.606383003	4.811162729
AIPL1	0	-2.910501849	-1.2968993	0	-0.734563104	-4.083141235
AIRE	0	-2.910501849	-1.2968993	0	-1.873027144	-4.083141235
AIRN	-2.017417053	0.736388401	0.286881148	-1.418889825	0.053806444	-4.083141235
AJAP1	0	0	-0.813499442	0	-1.873027144	-4.083141235
AJUBA	5.129612738	5.106934526	4.830914448	4.91475585	4.145351386	4.238328303
AK1	4.822883076	3.867698821	3.655809754	4.156801084	4.285254243	4.429281193
AK2	6.103980136	6.767098586	7.231451609	7.363977023	7.207980675	7.339101745
AK3	7.65429948	6.858615144	6.510281541	6.650807633	5.189192006	4.942279902
AK4/LOC100507855	4.531069493	5.596726473	6.477742079	7.008753542	7.781353156	8.045710524
AK5	-0.354759487	-0.448114897	1.46727948	-0.420819852	0.448900951	-1.751465164
AK7	0.44148348	1.765534746	1.237563718	-1.098505545	0.126972856	-2.077041036
AK8	-0.795859283	-0.907792562	0.079975377	-0.251538767	-0.10780329	-0.373327247
AKAP1	5.670415485	5.568640195	5.111031312	5.059138926	5.062898817	5.276422221
AKAP10	6.03234333	6.051459113	5.268434394	5.303853794	5.381041057	5.309176187
AKAP11	7.904658704	7.726361229	7.471138676	7.673422154	6.644707129	6.644014878
AKAP12	8.761571177	8.836905617	8.410027279	8.483602178	9.943934509	11.16160178
AKAP13	7.707793946	7.836902461	7.820051285	7.80153377	7.634034145	7.699440583
AKAP14	-1.017417053	-0.736965594	-0.298672743	-1.098505545	-0.288064643	-1.490050854
AKAP17A	0	0	-2.61705613	-2.418889825	0	0
AKAP2/PALM2/PALM2-AKAP2	-1.795859283	-0.448114897	2.187134291	0.386259141	5.120642242	4.726395292
AKAP3	1.663572335	1.925619712	0.964953053	0.038436182	0.50589093	-0.490050854
AKAP4	0	-2.321928095	-1.035046947	0	-0.288064643	0
AKAP5	3.966430467	3.75819656	5.019968726	4.723995345	4.502457908	3.745667602
AKAP6	7.11214755	6.594742608	4.830914448	4.718909554	4.825073261	4.713365893
AKAP7	3.67276476	3.568640195	5.100809492	4.997202067	7.101849643	6.897736569
AKAP8	4.543805176	4.861111726	4.855441608	5.009795033	5.698801885	6.388998845
AKAP8L	5.922126473	5.754700474	5.820561928	5.839077783	6.232814227	6.485813212
AKAP9	8.276775798	7.730898042	7.830401118	7.771634722	7.66347983	7.500539171
AKD1	2.525818322	2.047189364	3.549669171	3.360645202	3.22342255	3.173447286
AKIP1/NUAK2	5.285365226	5.204062443	4.356988892	4.634651347	4.771304581	4.618943383
AKIRIN1	8.951564483	8.689103433	7.361987624	7.452018795	7.003950726	6.872385543
AKIRIN2	5.022323422	5.073048991	5.754753913	5.901277224	5.403540418	5.330630103
AKNA	2.805911505	2.874206786	3.274559862	3.89219671	3.855391772	4.08031656
AKNAD1	0.151858817	0.950841638	2.646393101	2.687956494	3.599912842	3.554834396
AKR1A1	6.076088723	6.042731877	4.914994972	5.276310547	5.416535771	5.512321714
AKR1B1	7.086178696	7.09643054	6.579376284	6.809362992	6.820217264	6.761524639
AKR1B10	2.780310099	-1.098505545	0.186500558	-2.418889825	0.612588407	-1.751465164
AKR1B15	-4.60823228	-0.321928095	1.237563718	-3.426625474	0.053806444	0
AKR1C1/AKR1C2	-3.023269779	-0.448114897	1.023610215	-3.426625474	-0.49410907	0
AKR1C3	0	-2.910501849	-0.813499442	0	-2.60823228	0
AKR1C4	-4.60823228	-2.910501849	-3.625934282	0	-1.873027144	0
AKR1C6P	-2.279283757	-1.905088353	-1.2968993	-3.426625474	-2.60823228	0
AKR1CL1	-4.60823228	-0.907792562	-2.61705613	-3.426625474	-1.873027144	0
AKR1D1	-0.795859283	-0.736965594	0.964953053	0	0.390667686	0
AKR1E2	0	-2.910501849	-2.035046947	0	-2.60823228	0
AKR7A2	4.242068923	4.681617926	5.134590604	5.367231263	5.206369724	5.057320294
AKR7A2P1	-1.282789701	-1.321928095	0.079975377	-0.420819852	-2.19759996	-0.614845103
AKR7A3	-4.60823228	0	0.079975377	-1.098505545	-1.873027144	-1.490050854
AKR7L	-1.603840511	-0.907792562	-0.035046947	-1.418889825	0.265436896	-0.614845103
AKT1	6.015002397	6.134570069	6.733950821	7.297017123	6.747279972	6.919125522
AKT1S1	4.512985335	4.535866333	3.822628187	4.149178057	4.390461336	4.413323281
AKT2	5.609725418	5.690975738	5.333888813	5.94129415	6.590137892	6.527242402
AKT3	6.807599644	7.069476621	7.645903364	7.495966921	6.342714736	6.276422221
AKTIP	5.398008264	5.052894047	4.333924583	4.230433605	4.715399212	4.739254057
ALAD	6.278486629	6.06733755	4.641777212	4.798517163	5.281253134	5.14706243
ALAS1	6.891978074	6.715879646	5.537047519	5.61550458	5.864854707	5.979408046
ALAS2	-1.603840511	-1.321928095	-0.619270551	-1.418889825	0.053806444	-2.077041036
ALB	-3.60823228	-1.905088353	0.079975377	-3.426625474	-0.873027144	-3.070966521
ALCAM	8.490201066	7.691897026	4.379690267	4.367231263	4.523185552	4.706862041
ALDH16A1	1.68212379	2.340847077	1.934327778	2.437227739	2.913990393	2.856188951
ALDH18A1	6.768938564	7.621854076	5.651166528	5.680014853	5.722875823	5.848798181
ALDH1A1	-1.434402824	-2.321928095	0.186500558	-3.426625474	-0.873027144	0
ALDH1A2	-2.59946207	-0.321928095	0.772307975	-2.418889825	0.50589093	-1.490050854
ALDH1A3	1.663572335	0.793271654	0.839153387	-3.426625474	-0.194294815	0
ALDH1B1	5.413424837	5.639810978	5.685771992	5.97379493	4.678973308	4.650017748
ALDH1L1	4.83334553	4.023610215	1.187134291	1.22342255	0.126972856	-1.268816758
ALDH1L1-AS1	-3.60823228	0	-3.625934282	0	0	0
ALDH1L1-AS2	-2.017417053	-0.907792562	-2.035046947	-3.426625474	-1.60823228	0
ALDH1L2	6.532332546	7.267835392	3.737254104	3.612824276	4.924432484	4.540213299
ALDH2	5.35371144	5.198808432	3.964675869	4.237563718	4.96790637	5.057320294
ALDH3A1	-2.279283757	-0.907792562	-1.621488377	0	-0.194294815	-0.074000581
ALDH3A2	7.732567695	7.252778952	7.492798553	7.29530977	7.72994697	7.506208389
ALDH3B1	1.9202933	2.48516918	0.549915554	0.901494455	3.014890848	2.653289362
ALDH3B2	0	-3.899695094	-2.035046947	0	-0.734563104	0
ALDH4A1	3.197550907	2.468061924	3.147957881	3.687844549	3.512858954	3.63284983
ALDH5A1	5.956939475	5.772387161	5.567058626	5.642730449	5.273105551	5.226970858
ALDH6A1	5.473429765	5.888962376	5.325134526	5.363977023	5.794181897	5.915568703
ALDH7A1	7.593831801	7.754246162	6.323676303	6.41538686	7.101271874	6.830115856
ALDH8A1	-2.017417053	-1.098505545	-0.161653263	-0.420819852	-0.024736678	-0.168122759
ALDH9A1	6.014087441	6.1670568	5.674319403	5.634622308	6.691966797	6.70025937
ALDOA	7.773013893	8.051464551	7.588549747	8.518924557	8.873610213	9.634235672
ALDOB	-0.354759487	0.678071905	0.627606838	-0.612637459	-0.610433188	-4.083141235
ALDOC	-1.603840511	0.899948986	2.107687869	2.72900887	4.210622644	4.719895301
ALG1/NAGPA-AS1	4.333280602	4.12631213	3.519290279	3.521804562	3.706420039	3.660152815
ALG10	4.468061924	4.747548526	4.472487771	4.634651347	4.972922364	4.847295426
ALG10B	6.465386822	6.1670568	6.445792905	6.656153103	6.539360464	6.198101209
ALG11	4.297484916	4.070217568	4.374065718	4.474176426	3.827920619	3.700217748
ALG12	2.653977179	2.378234155	2.71962155	3.601696516	3.367790393	3.770934734
ALG13	5.503825738	5.610581958	5.1478765	5.08317081	4.768396081	4.618943383
ALG14	3.097105091	3.262884117	2.979659552	3.334282225	3.22342255	2.991499171
ALG1L	-1.795859283	0	-2.61705613	-2.418889825	-1.388355457	-3.070966521
ALG1L2	-1.795859283	-1.905088353	-2.035046947	0	-1.194294815	-4.083141235
ALG1L9P	0.888304895	1.847996907	1.771885579	0.486456956	1.162854528	0.094911647
ALG2	6.065507689	5.774154507	5.180585506	5.137749417	5.23595677	5.229241819
ALG3	3.356566413	3.476640909	3.322216605	3.521804562	3.593353771	3.88547675
ALG5	4.273142859	4.467931546	5.29259772	5.363977023	4.420212891	4.343336752
ALG6	3.379620962	3.414812061	4.801779482	4.65082199	4.727321476	4.823341762
ALG8	5.895472283	6.288893752	5.559614174	5.530632624	6.066412146	5.87090717
ALG9	5.682011391	6.06733755	5.69259458	5.637349411	5.362013933	5.737659724
ALK	1.178236585	0.736388401	4.990728004	5.251756958	4.321206567	4.049630768
ALKBH1	4.051285085	3.834407842	3.941951393	3.769136983	3.765534746	3.653404021
ALKBH2	3.223113589	3.887330299	3.839153387	4.194087052	4.005130468	4.256406854
ALKBH3	3.831269236	3.900238888	4.250052025	4.286733323	3.990410344	4.002252452
ALKBH4	2.880489627	2.950841638	2.949534933	3.677395483	3.593353771	3.625971791
ALKBH5	6.38601766	7.068756785	6.621685607	6.959804924	6.87897051	7.146461758
ALKBH6	2.831269236	2.861161366	2.187134291	2.412239566	3.072277335	3.163820726
ALKBH7	0.855989697	0.847996907	1.664937877	2.808179084	2.449429314	2.991499171
ALKBH8	4.941575862	4.560531549	5.001757214	4.76420813	5.074633876	5.317810544
ALLC	-4.60823228	-2.910501849	-0.813499442	-3.426625474	-1.023269779	0
ALMS1	6.770564792	7.635464198	7.059182199	7.115595125	6.436678233	6.612853757
ALMS1P	-3.60823228	-1.586405918	0.286881148	-1.418889825	0.053806444	-2.077041036
ALOX12	1.204140717	1.925619712	1.237563718	0.579180148	1.560225822	1.054501216
ALOX12B	-2.59946207	-2.910501849	-2.61705613	0	-1.194294815	-4.083141235
ALOX12P2	0.303342394	2.468061924	0.90303827	-2.418889825	0.975263322	0.173767068
ALOX15	-4.60823228	0	-0.813499442	0	-0.49410907	-4.083141235
ALOX15B	0	-3.899695094	-0.813499442	0	-0.288064643	-4.083141235
ALOX15P1	0	-2.910501849	-1.621488377	0	-4.184424571	0
ALOX5	0	-1.586405918	-1.621488377	0	-1.873027144	-3.070966521
ALOX5AP	-3.60823228	0	-0.298672743	0	-3.19759996	0
ALOXE3	-4.60823228	-1.586405918	0.772307975	-2.418889825	-0.10780329	-4.083141235
ALPI	0	-3.899695094	-3.625934282	0	-2.19759996	0
ALPK1	3.124493572	3.302319051	2.424115888	1.386810946	0.892973815	-1.490050854
ALPK2	3.309467259	2.45048546	1.627606838	-0.251538767	3.38294387	3.758409787
ALPK3	1.351062899	1.41467678	1.701770822	0.579180148	0.759581973	-0.373327247
ALPL	-2.59946207	-1.098505545	-1.2968993	-3.426625474	0.328836464	1.783247097
ALPP/ALPPL2	0	-2.321928095	-1.621488377	-3.426625474	-0.49410907	-4.083141235
ALS2	7.029154686	7.061581809	6.273012276	6.122382826	6.389532396	6.302684614
ALS2CL	-1.603840511	-0.448114897	0.286881148	-3.426625474	0.197865391	-3.070966521
ALS2CR11	-0.795859283	0.616357697	1.934327778	-0.836501268	1.053111336	-0.490050854
